,open,high,low,close,volume,name
2019-11-01,26.469602764455704,27.10670489944073,26.419829160160003,27.086795457722445,866433.0,PRSP
2019-11-04,27.26598043318698,27.37548236263753,26.788153831948208,26.93747464483533,770501.0,PRSP
2019-11-05,27.206252108032132,27.27593515404612,26.76824439022993,26.79810855280736,424314.0,PRSP
2019-11-06,26.7582896693708,27.116659620299863,26.62887829820196,26.897655761398763,733976.0,PRSP
2019-11-07,27.17638794545471,27.35557292091925,26.92751992397619,27.037021853426733,350865.0,PRSP
2019-11-08,27.037021853426733,27.50489373380636,27.02706713256759,27.35557292091925,586327.0,PRSP
2019-11-11,27.116659620299863,27.67412398841176,27.10670489944073,27.465074850369803,500143.0,PRSP
2019-11-12,27.514848454665504,27.913037289031138,27.49493901294722,27.85330896387629,616360.0,PRSP
2019-11-13,27.62435038411605,27.982720335045126,27.54471261724293,27.67412398841176,1210213.0,PRSP
2019-11-14,29.23701516329688,29.74470592711307,27.330686118771396,27.783625917862306,2016184.0,PRSP
2019-11-15,28.03249393934083,28.042448660199966,27.475029571228944,27.62435038411605,1178356.0,PRSP
2019-11-18,27.58453150067949,27.913037289031138,27.475029571228944,27.57457677982035,657660.0,PRSP
2019-11-19,27.57457677982035,27.62435038411605,26.79810855280736,27.41530124607409,1233917.0,PRSP
2019-11-20,27.31575403748268,27.31575403748268,26.529331089610555,26.778199111089073,1220065.0,PRSP
2019-11-21,26.93747464483533,27.017112411708457,26.40987443930086,26.678651902497663,917196.0,PRSP
2019-11-22,26.76824439022993,26.877746319680487,26.45964804359656,26.489512206173988,582196.0,PRSP
2019-11-25,26.529331089610555,26.76824439022993,26.33023667242773,26.579104693906256,1206794.0,PRSP
2019-11-26,26.579104693906256,26.84947491244052,26.439738601878286,26.61892357734282,795728.0,PRSP
2019-11-27,26.61892357734282,27.345618200060105,26.579104693906256,27.325708758341822,999602.0,PRSP
2019-11-29,27.26598043318698,27.62435038411605,27.26598043318698,27.45512012951065,413778.0,PRSP
2019-12-02,27.425255966933236,27.646250770006162,27.14154642244772,27.31575403748268,1042650.0,PRSP
2019-12-03,27.04623676989416,27.42534300274402,26.95644845158761,27.385437083496672,528075.0,PRSP
2019-12-04,27.51513132105057,27.644825558604477,27.24576636613093,27.3156017248138,560555.0,PRSP
