,open,high,low,close,volume,name
2019-12-31,129.42465645340712,130.97740076609801,129.2977025158915,130.89927526608835,3778012.0,IBM
2020-01-02,131.8367812662036,132.73522451631402,131.61226811055099,132.24694014125402,3148833.0,IBM
2020-01-03,130.44028795353196,131.70006164118678,130.43052226603078,131.19224589112437,2373676.0,IBM
2020-01-06,130.29380264101394,131.0945890161124,130.0789575159875,130.95786939109556,2426305.0,IBM
2020-01-07,130.55747620354634,131.79771851619878,130.27427126601157,131.04576057860638,3275968.0,IBM
2020-01-08,131.35826257864477,132.67663039130684,130.78208701607394,132.1395175787408,4346140.0,IBM
2020-01-09,132.55944214129244,133.58483932891843,132.1395175787408,133.53601089141242,3732830.0,IBM
2020-01-10,133.78991876644366,134.63953357904808,133.11608632886083,133.48718245390643,3255641.0,IBM
2020-01-13,132.3055342662612,133.43835401640044,131.90514107871198,133.39929126639564,3531572.0,IBM
2020-01-14,133.08678926635724,133.92566182271034,132.37389407876958,132.63756764130198,3683458.0,IBM
2020-01-15,132.81335001632362,134.8201987978203,132.53014507878882,133.41882264139804,4045952.0,IBM
2020-01-16,134.10242076648206,134.95203557908647,133.79968445394485,134.74695614156127,4320911.0,IBM
2020-01-17,133.34069714138843,135.0887552041033,132.96960101634286,135.06922382910088,5623336.0,IBM
2020-01-21,134.58093945404087,136.08485532922572,134.3758600165157,135.9090729542041,7244079.0,IBM
2020-01-22,139.96183326720222,142.3739580799987,139.20987532960982,140.51847745477062,16470431.0,IBM
2020-01-23,140.82121376730782,141.026000234208,138.81924782956182,139.5223773296482,5657790.0,IBM
2020-01-24,140.03019307971059,140.54777451727423,137.16884664185895,137.26650351687096,5580189.0,IBM
2020-01-27,135.25477189162368,136.787008260562,134.86414439157568,135.37196014163806,4166562.0,IBM
2020-01-28,136.23134064174369,137.17861232936013,135.4989140791537,136.28016907924973,3451557.0,IBM
2020-01-29,135.9090729542041,136.30946614175332,134.3709771727651,134.4637512040265,3054714.0,IBM
2020-01-30,133.55554226641485,133.76062170394005,131.8074842037,133.56530795391606,5057906.0,IBM
2020-01-31,139.55167439215182,140.67472845478986,137.49111432939856,140.3622264547514,18994560.0,IBM
2020-02-03,140.87004220481384,143.82904551767749,140.52824314227183,142.84271108005632,8887502.0,IBM
2020-02-04,144.31732989273755,145.87983989292957,143.43841801762952,145.6161663303972,5620966.0,IBM
2020-02-05,146.6903919555292,153.750984018897,146.631797830522,152.66699270626378,14386823.0,IBM
2020-02-06,153.14551139382255,155.03028908155423,151.77831514365454,153.0869172688154,8400545.0,IBM
2020-02-07,152.50472517658517,153.48162377202237,150.89629617601682,151.37981164244536,6423429.0,IBM
2020-02-10,150.9456344889177,152.39618088820325,149.57402939027358,152.3863132256231,5239807.0,IBM
2020-02-11,153.0671819436551,153.16585856945682,150.70920529349675,151.44888528050654,3835112.0,IBM
2020-02-12,151.71531217017127,153.5408297475034,151.48835593082728,153.25466753267838,4438007.0,IBM
2020-02-13,152.32710725014203,152.78101972883005,151.37981164244536,152.267901274661,3820697.0,IBM
2020-02-14,152.37644556304292,152.51459283916537,147.78798246326213,148.7056750832183,6099244.0,IBM
2020-02-18,147.80771778842242,149.3766761386701,147.65970284971985,149.1003815864252,3343514.0,IBM
2020-02-19,149.53455873995284,149.8799269302589,148.3208362425915,148.8635576845011,2733277.0,IBM
2020-02-20,148.8142193716002,149.61350004059426,147.53142323617755,149.2187935373873,2880709.0,IBM
2020-02-21,149.0411756109442,149.0411756109442,146.87028984330598,147.85705610132334,3537258.0,IBM
2020-02-24,143.5843582041081,146.09074449947227,143.45607859056582,144.4921831614841,5452408.0,IBM
2020-02-25,144.57112446212543,145.12371356661518,139.39158837379227,139.83464642364208,6211547.0,IBM
2020-02-26,141.00889827068275,142.1535471299829,137.75256961922545,137.90058455792806,5409537.0,IBM
2020-02-27,135.42380125030442,136.85461232442958,131.24977997889093,131.3484566046927,8421125.0,IBM
2020-02-28,128.25987821709828,129.35518876349758,124.68778436307537,128.42762848096123,13012228.0,IBM
2020-03-02,129.0196882357717,132.66085572785576,126.256742713323,132.52270845173334,8531415.0,IBM
2020-03-03,132.70032637817644,134.29395388487453,126.1087277746204,127.19417065843952,7896068.0,IBM
2020-03-04,129.8387042299261,132.50297312657298,127.29284728424123,132.44376715109195,4996370.0,IBM
2020-03-05,128.77299667126732,130.5393082731184,126.7501258423317,127.83556872615084,5446227.0,IBM
2020-03-06,125.02328489080128,126.63171389136964,122.87213444832341,126.03965413655921,8193257.0,IBM
2020-03-09,118.5698335633677,120.79005764390676,115.72794674027763,116.25093285702684,10757487.0,IBM
2020-03-10,121.15516115937321,123.22737030120966,114.22806202809124,123.11882601282775,11410688.0,IBM
2020-03-11,119.40858488268243,120.9578079077697,114.84360681984244,116.40881545830963,8451038.0,IBM
2020-03-12,108.19892019160507,108.3469351303077,100.92645287001702,101.44943898676622,12512655.0,IBM
2020-03-13,107.24175692132822,107.71540472517657,99.47590647073149,106.52141755297554,12502113.0,IBM
2020-03-16,96.70309328570265,105.98856377364616,93.74279451165053,97.76880084436142,10567960.0,IBM
2020-03-17,99.278553219128,105.97376227977587,95.815003653487,105.23862141755295,9258338.0,IBM
2020-03-18,98.09443370950716,105.51935641795887,98.08456604692698,102.17964601769907,8772460.0,IBM
2020-03-19,100.97579118291789,102.31779329382151,96.93498335633673,99.01212632946331,8396521.0,IBM
2020-03-20,99.58445075911341,99.65352439717459,93.45663229682549,94.12763335227731,10546455.0,IBM
2020-03-23,93.34808800844358,96.44653405861814,89.36155232605341,93.51583827230654,9729393.0,IBM
2020-03-24,98.66675813915722,104.63669400016235,97.94641877080456,104.08410489567262,7973944.0,IBM
2020-03-25,104.08410489567262,110.9893964926524,101.46917431192655,104.44920841113905,8654047.0,IBM
2020-03-26,105.49518064463746,111.65260209466587,104.17291385889419,111.39604286758137,7158052.0,IBM
2020-03-27,107.14308029552649,110.0244377689372,106.22045384428024,106.60035885361692,6423038.0,IBM
2020-03-30,106.65956482909796,111.95849963465125,106.38327027685308,111.43551351790205,5564541.0,IBM
2020-03-31,110.5178208979459,112.30386782495735,108.7120386457741,109.46198100186731,6346676.0,IBM
2020-04-01,104.95245920272792,108.46534708126975,103.13779605423395,103.74860436794673,6112947.0,IBM
2020-04-02,103.9755606072907,108.8600535844767,103.74860436794673,108.54428838191114,6328674.0,IBM
2020-04-03,107.47858082325241,108.61336201997236,103.53151579118288,104.93272387756755,4538750.0,IBM
2020-04-06,108.88965657221722,114.09978241454895,108.67256799545342,113.30050174555487,7034193.0,IBM
2020-04-07,117.22783145246405,117.98764147113741,113.34984005845577,113.41891369651695,5595329.0,IBM
2020-04-08,114.77078347000078,118.37248031176418,113.55133772834292,117.71134691889256,5158641.0,IBM
2020-04-09,118.88559876593322,121.29330843549562,118.57693828042538,119.89210034911095,5576815.0,IBM
2020-04-13,120.0203799626532,120.18813022651615,116.47788909637084,119.54673215880487,5119713.0,IBM
2020-04-14,121.826162214825,123.52340017861488,120.9972785580904,122.2702070309328,5088660.0,IBM
2020-04-15,117.5435966550296,118.5947000730697,115.21482828610858,117.11928716408212,5637341.0,IBM
2020-04-16,117.4350523666477,118.16525939758054,112.90579524234792,114.1984590403507,6457556.0,IBM
2020-04-17,117.72121458147272,118.79678980271166,116.35947714540876,118.53036291304696,4965992.0,IBM
2020-04-20,117.57319964277012,121.23755614191765,116.57656572217256,118.81652512787201,8181736.0,IBM
2020-04-21,112.49135341398063,115.5947332954453,110.57702687342696,115.21482828610858,14349032.0,IBM
2020-04-22,118.28367134854264,118.73758382723062,115.99437362994232,117.7310822440529,7087869.0,IBM
2020-04-23,117.98764147113741,121.40185272387751,117.5435966550296,119.7440854104083,6881615.0,IBM
2020-04-24,120.79005764390676,123.34578225217176,119.16524832345536,123.06948769992691,4987346.0,IBM
2020-04-27,123.89837135666149,125.30944710562632,123.80956239343992,124.25360720954772,4923806.0,IBM
2020-04-28,126.33568401396441,126.50343427782734,123.72075343021835,124.5989753998538,4778144.0,IBM
