,open,high,low,close,volume,name
2020-03-04,184.92693098384729,188.81855800293687,183.43397944199702,187.97255212922173,3875395.0,ACN
2020-03-05,184.22026725403816,186.57913069016152,180.06986196769455,181.7021556534508,3548239.0,ACN
2020-03-06,176.61616740088104,179.46272834067543,173.1027547723935,177.91005873715122,3284386.0,ACN
2020-03-09,164.62279001468428,170.0770396475771,159.34769456681352,163.3388516886931,5112245.0,ACN
2020-03-10,170.27609985315712,173.9189016152716,165.25978267254038,173.73974743024962,4349451.0,ACN
2020-03-11,168.52437004405286,170.3607004405286,161.88571218795886,164.33415271659325,5076118.0,ACN
2020-03-12,152.28105726872246,158.00403817914832,146.3888751835536,151.8132657856094,6357919.0,ACN
2020-03-13,159.8652511013216,165.92663436123345,152.21138619676944,165.72757415565343,5741835.0,ACN
2020-03-16,147.59318942731275,165.72757415565343,142.83565051395001,151.82321879588838,5324860.0,ACN
2020-03-17,153.2763582966226,159.90506314243754,151.76350073421438,156.96892511013215,6081140.0,ACN
2020-03-18,150.85777679882526,159.04910425844346,141.33274596182085,150.4397503671072,5858322.0,ACN
2020-03-19,150.64876358296618,176.9645227606461,150.64876358296618,157.75521292217326,6338232.0,ACN
2020-03-20,156.7897709251101,158.7206549192364,146.72727753303963,149.235436123348,6449664.0,ACN
2020-03-23,147.31450513950068,147.31450513950068,136.5075265785609,143.01480469897209,6173727.0,ACN
2020-03-24,151.54453450807634,156.8855188839941,148.7875506607929,156.112966226138,4684046.0,ACN
2020-03-25,155.70489280469894,158.93962114537442,147.41403524229074,151.1066020558003,4795480.0,ACN
2020-03-26,152.6791776798825,170.7936563876652,149.295154185022,170.53487812041115,5194360.0,ACN
2020-03-27,164.22466960352418,168.49451101321586,159.85529809104258,162.11463142437592,3802436.0,ACN
2020-03-30,163.3488046989721,169.569436123348,163.01040234948601,169.0220205580029,2731326.0,ACN
2020-03-31,166.64325110132157,169.0817386196769,161.3980146842878,162.49284581497798,2956536.0,ACN
2020-04-01,157.82488399412625,160.06202211453743,151.8630308370044,153.95316299559468,2973074.0,ACN
2020-04-02,153.3261233480176,159.74581497797354,152.82847283406755,155.53569162995595,3030044.0,ACN
2020-04-03,154.86883994126282,157.97417914831132,147.58323641703376,151.4350513950073,3766617.0,ACN
2020-04-06,158.23295741556532,165.96644640234948,156.30207342143905,165.26973568281937,3089966.0,ACN
2020-04-07,170.27609985315712,170.68417327459616,163.15969750367103,163.3488046989721,3002465.0,ACN
2020-04-08,165.79724522760642,171.87853450807637,164.29434067547717,170.92304552129218,2466219.0,ACN
2020-04-09,172.41599706314238,179.02479588839938,171.69938032305433,177.08395888399411,3743653.0,ACN
2020-04-13,175.3521350954479,176.17823494860497,168.76324229074888,171.7590983847283,1918370.0,ACN
2020-04-14,176.16828193832595,178.04940088105724,175.19288693098386,177.2631130690161,2874967.0,ACN
2020-04-15,174.3,174.31,168.89,169.45,2504567.0,ACN
2020-04-16,171.26,172.05,167.52,167.95,3051135.0,ACN
2020-04-17,172.52,175.16,172.05,175.09,4759062.0,ACN
2020-04-20,172.59,176.9,171.76,174.74,2511654.0,ACN
2020-04-21,170.82,172.8,165.71,166.24,2711361.0,ACN
2020-04-22,170.04,173.34,169.21,172.31,1921217.0,ACN
2020-04-23,173.36,175.32,172.14,172.9,3027900.0,ACN
2020-04-24,176.4,176.4,172.57,175.46,2121074.0,ACN
2020-04-27,176.23,180.535,176.2,179.43,2457808.0,ACN
2020-04-28,182.08,183.26,176.91,178.36,2160130.0,ACN
