,open,high,low,close,volume,name
2019-11-01,82.72963609045172,83.77032277902217,81.73850591086084,82.56114395992127,284537.0,SAIC
2019-11-04,83.08644295510446,83.09635425690036,81.26276342465721,81.46098946057539,200669.0,SAIC
2019-11-05,81.5799250821263,81.5799250821263,79.06225619992951,80.08331851094404,239159.0,SAIC
2019-11-06,80.11305241633177,81.80292937253424,79.96705894087803,81.29249733004492,190770.0,SAIC
2019-11-07,82.15478058628902,82.5809665635131,81.48081206416721,81.7979737216363,208478.0,SAIC
2019-11-08,81.74841721265675,82.31336141502355,80.66808531690269,81.55019117673855,176094.0,SAIC
2019-11-11,80.9356904653922,81.72859460906494,80.9356904653922,81.30240863184083,202191.0,SAIC
2019-11-12,81.3618764426163,82.10522407730947,80.76719833486176,81.26276342465721,201090.0,SAIC
2019-11-13,80.66808531690269,81.26276342465721,79.88509247502586,79.99411679478088,263266.0,SAIC
2019-11-14,80.07340720914814,81.9268206449831,80.00402809657676,81.90699804139129,220068.0,SAIC
2019-11-15,82.45211964016626,82.55123265812537,81.64930419469766,81.76823981624857,212279.0,SAIC
2019-11-18,81.82770762702401,83.08148730420649,81.77815111804448,82.93777342816583,215035.0,SAIC
2019-11-19,83.26484638743081,83.65138715747126,82.43229703657447,83.28466899102263,233502.0,SAIC
2019-11-20,83.30449159461445,84.1469522472667,82.52149875273764,83.53245153592034,251987.0,SAIC
2019-11-21,83.69103236465489,84.13208529457285,82.79445600419697,83.4928063287367,336033.0,SAIC
2019-11-22,83.80996798620579,83.80996798620579,81.27267472645312,81.74841721265675,182722.0,SAIC
2019-11-25,81.96646585216675,82.72963609045172,81.85744153241174,82.17460318988083,325037.0,SAIC
2019-11-26,82.07549017192173,84.68216254424577,81.96646585216675,84.43437999934805,446534.0,SAIC
2019-11-27,84.74163035502124,85.69311532742849,84.2460652652258,85.23719544481669,234470.0,SAIC
2019-11-29,84.6920738460417,85.27188500110236,84.32535567959307,84.5929608280826,165811.0,SAIC
2019-12-02,84.53349301730715,84.93985639093944,83.54236283771627,83.82979058979761,192747.0,SAIC
2019-12-03,82.86839431559446,83.42342721616534,82.45211964016626,83.22520118024717,255677.0,SAIC
2019-12-04,83.84961319338943,85.01914680530669,83.53245153592034,83.67120976106308,208654.0,SAIC
2019-12-05,83.56218544130806,83.56218544130806,82.88821691918626,83.22520118024717,296109.0,SAIC
2019-12-06,79.29041436727135,84.31544437779715,78.98316401159816,84.08748443649125,916208.0,SAIC
2019-12-09,83.87934709877716,83.99828272032806,82.31336141502355,82.40256313118674,455950.0,SAIC
2019-12-10,82.56114395992127,82.87830561739038,81.8672537211897,82.40256313118674,267944.0,SAIC
2019-12-11,82.9080395227781,83.51262893232855,81.69886070367721,82.52149875273764,298097.0,SAIC
2019-12-12,82.25389360424809,83.74058887363444,81.3717877444122,82.96750733355354,366165.0,SAIC
2019-12-13,82.42238573477854,84.55331562089897,82.2836275096358,83.64147585567534,385162.0,SAIC
2019-12-16,84.06766183289942,84.43437999934805,83.20537857665536,83.51262893232855,329415.0,SAIC
2019-12-17,83.55227413951216,83.55227413951216,82.67016827967629,83.22520118024717,320110.0,SAIC
2019-12-18,83.65138715747126,84.56322692269488,82.53141005453355,84.30553307600125,503014.0,SAIC
2019-12-19,84.07757313469534,85.4750666879185,83.72076627004263,85.07861461608215,357720.0,SAIC
2019-12-20,85.58409100767348,87.16989929501892,85.58409100767348,87.00140716448847,1188506.0,SAIC
2019-12-23,87.07078627705981,89.09269184342527,85.61382491306122,88.69623977158889,506390.0,SAIC
2019-12-24,88.30969900154844,88.72597367697662,87.52175050877369,87.55644006505938,177454.0,SAIC
2019-12-26,87.60599657403891,88.30969900154844,87.3582140291412,87.82404521354891,167244.0,SAIC
2019-12-27,88.07182775844662,88.07182775844662,87.42759314171255,87.48706095248802,189510.0,SAIC
2019-12-30,87.40777053812073,87.596085272243,86.75362461959075,86.96176195730482,188095.0,SAIC
2019-12-31,86.6941568088153,87.52670615967165,86.23823692620348,86.2481482279994,285435.0,SAIC
2020-01-02,86.71397941240711,87.06087497526394,85.60391361126531,86.78335852497848,288842.0,SAIC
2020-01-03,85.63364751665306,87.72493219558983,84.53349301730715,87.42759314171255,171306.0,SAIC
2020-01-06,86.76353592138666,87.96934489787694,86.35717254775439,87.61590787583485,253833.0,SAIC
2020-01-07,87.64564178122255,88.15111817281391,87.51679485787572,87.62581917763073,235901.0,SAIC
2020-01-08,87.596085272243,88.95393361828253,87.50688355607983,88.468279830283,342187.0,SAIC
