,open,high,low,close,volume,name
2019-11-01,78.68114382685721,79.23698387407606,73.0433376336372,74.3138291701375,281365.0,MANT
2019-11-04,75.08803495019235,76.49748649849734,73.47014338418028,75.25677210738378,199424.0,MANT
2019-11-05,74.75056063580945,76.04090360256755,73.86717198933661,75.20714353173925,138482.0,MANT
2019-11-06,71.99121182997291,74.7902634963251,71.26663462556259,74.30390345500858,136748.0,MANT
2019-11-07,74.82004064171181,75.28654925277051,73.93665199523895,74.75056063580945,140636.0,MANT
2019-11-08,74.41308632142658,74.92922350812982,73.92672628011006,74.88952064761418,117726.0,MANT
2019-11-11,74.800189211454,76.09053217821209,74.14509201294604,75.41558354944631,110565.0,MANT
2019-11-12,74.96892636864546,75.95157216640737,74.5520463332313,75.83246358486049,108947.0,MANT
2019-11-13,75.82253786973158,76.79525795236461,75.48506355534869,76.39822934720826,117477.0,MANT
2019-11-14,76.45778363798172,77.11288083648967,76.14016075385662,76.9242922490404,122544.0,MANT
2019-11-15,77.13273226674748,78.32381808221648,76.6761493708177,77.87716090141559,426735.0,MANT
2019-11-18,77.77790375012654,78.84988098404864,77.48052932486443,78.78040097814629,126166.0,MANT
2019-11-19,79.30646387997844,80.7953211493147,79.137726722787,80.21962967183799,185470.0,MANT
2019-11-20,80.23948110209584,80.77546971905689,78.99876671098228,79.84245249693949,173501.0,MANT
2019-11-21,80.06081822977549,80.27918396261146,77.10295512136076,77.43050372061475,184580.0,MANT
2019-11-22,77.87716090141559,78.12530377963833,76.60666936491535,76.78533223723569,77866.0,MANT
2019-11-25,74.17486915833278,78.12530377963833,73.13465421282315,77.95656662244691,219092.0,MANT
2019-11-26,78.08560091912271,78.89950955969319,77.6345764236651,77.98634376783359,147464.0,MANT
2019-11-27,78.47270380915012,78.91439813238655,77.87716090141559,78.58188667556811,80952.0,MANT
2019-11-29,78.18485807041178,78.53225809992358,76.98384653981387,77.00369797007167,90566.0,MANT
2019-12-02,77.33124656932566,77.33124656932566,75.5595064188155,76.77540652210678,155871.0,MANT
2019-12-03,76.04090360256755,77.10295512136076,75.37588068893068,77.09302940623184,148012.0,MANT
2019-12-04,77.10295512136076,77.9664923375758,76.73570366159116,76.83496081288023,82509.0,MANT
2019-12-05,76.77582439265015,77.09456159822422,75.6204020224442,76.65629794055987,123571.0,MANT
2019-12-06,76.8355876186953,77.88144407448516,76.66625847823406,77.73203600937231,175098.0,MANT
2019-12-09,77.56270686891109,78.1105364409915,77.39337772844988,77.53282525588853,132562.0,MANT
